InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalCost,Revenue,TotalSales,Day,Month
669829,SKU_1005,Blue Pen,30,2020-09-10 19:00,82.68,44493,Germany,0.25,Credit Card,5.97,Stationery,In-store,Not Returned,UPS,London,Low,1866.27,1860.3,2480.4,Thursday,September
265129,SKU_1316,Backpack,19,2020-09-10 20:00,5.37,25233,Germany,0.16,Credit Card,19.05,Accessories,In-store,Returned,FedEx,Paris,Low,104.7552,85.7052,102.03,Thursday,September
691271,SKU_1773,Headphones,16,2020-09-10 21:00,59.19,37635,Belgium,0.34,Credit Card,8.43,Apparel,Online,Not Returned,UPS,Paris,Low,633.4764,625.0464,947.04,Thursday,September
774943,SKU_1229,T-shirt,4,2020-09-10 22:00,43.3,63075,Italy,0.08,Credit Card,24.61,Accessories,In-store,Not Returned,DHL,Paris,Low,183.954,159.344,173.2,Thursday,September
814647,SKU_1494,Wall Clock,9,2020-09-11 0:00,98.27,69625,Germany,0.41,Bank Transfer,17.01,Furniture,Online,Not Returned,Royal Mail,Paris,Low,538.8237,521.8137,884.43,Friday,September
971535,SKU_1705,USB Cable,8,2020-09-11 1:00,86.94,30488,Germany,0.18,Bank Transfer,20.57,Stationery,Online,Not Returned,DHL,Rome,Medium,590.8964,570.3264,695.52,Friday,September
835035,SKU_1616,USB Cable,49,2020-09-11 2:00,63.36,82114,Portugal,0.35,paypall,10.5,Accessories,Online,Not Returned,FedEx,Paris,High,2028.516,2018.016,3104.64,Friday,September
277597,SKU_1935,Wall Clock,26,2020-09-11 3:00,27.19,81371,United States,0.12,paypall,21.73,Apparel,In-store,Not Returned,DHL,Paris,Low,643.8372,622.1072,706.94,Friday,September
793590,SKU_1710,Blue Pen,9,2020-09-11 4:00,86.23,61713,Belgium,0.16,Credit Card,19.13,Accessories,In-store,Not Returned,DHL,Amsterdam,High,671.0288,651.8988,776.07,Friday,September
512736,SKU_1474,Office Chair,12,2020-09-11 5:00,5.56,65875,Portugal,0.39,Bank Transfer,17.77,Electronics,In-store,Not Returned,UPS,Rome,Medium,58.4692,40.6992,66.72,Friday,September
578454,SKU_1573,Wireless Mouse,28,2020-09-11 6:00,19.33,24899,Norway,0.34,Bank Transfer,29.12,Electronics,Online,Not Returned,Royal Mail,Rome,High,386.3384,357.2184,541.24,Friday,September
545150,SKU_1795,Office Chair,5,2020-09-11 7:00,30.55,59490,Italy,0.49,Credit Card,10,Furniture,In-store,Not Returned,UPS,Rome,Medium,87.9025,77.9025,152.75,Friday,September
387710,SKU_1507,Backpack,49,2020-09-11 8:00,69.53,72875,Australia,0.16,paypall,20.15,Furniture,In-store,Returned,FedEx,Rome,High,2882.0048,2861.8548,3406.97,Friday,September
959625,SKU_1591,White Mug,45,2020-09-11 9:00,51.67,60073,Netherlands,0.11,Bank Transfer,19.63,Accessories,In-store,Not Returned,UPS,London,Low,2089.0135,2069.3835,2325.15,Friday,September
596440,SKU_1174,Office Chair,16,2020-09-11 10:00,93.38,58223,Italy,0.46,paypall,24.8,Furniture,Online,Not Returned,Royal Mail,Paris,High,831.6032,806.8032,1494.08,Friday,September
523350,SKU_1520,Office Chair,19,2020-09-11 11:00,34.3,89643,Norway,0.19,paypall,21.92,Stationery,In-store,Not Returned,DHL,Paris,High,549.797,527.877,651.7,Friday,September
503561,SKU_1691,T-shirt,23,2020-09-11 12:00,69.81,Unknown,Australia,0.2,Credit Card,11.67,Accessories,In-store,Not Returned,UPS,Rome,Medium,1296.174,1284.504,1605.63,Friday,September
876372,SKU_1270,White Mug,8,2020-09-11 13:00,4.83,70454,United States,0.14,Bank Transfer,27.13,Electronics,Online,Not Returned,UPS,Paris,High,60.3604,33.2304,38.64,Friday,September
745303,SKU_1673,T-shirt,38,2020-09-11 14:00,68.42,27135,Netherlands,0.19,paypall,23.41,Accessories,In-store,Not Returned,DHL,Berlin,Medium,2129.3776,2105.9676,2599.96,Friday,September
870824,SKU_1717,T-shirt,26,2020-09-11 16:00,85.32,93567,Belgium,0.18,paypall,17.97,Accessories,Online,Not Returned,Royal Mail,London,Low,1836.9924,1819.0224,2218.32,Friday,September
324021,SKU_1571,Office Chair,43,2020-09-11 17:00,62.04,Unknown,Netherlands,0.11,Bank Transfer,5.6,Electronics,Online,Returned,DHL,,High,2379.8708,2374.2708,2667.72,Friday,September
755244,SKU_1185,T-shirt,26,2020-09-11 18:00,69.41,31937,Germany,0.31,Bank Transfer,18.57,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Low,1263.7854,1245.2154,1804.66,Friday,September
695032,SKU_1586,Wall Clock,41,2020-09-11 19:00,84.05,13048,Spain,0.29,Bank Transfer,8.36,Apparel,In-store,Not Returned,UPS,Rome,High,2455.0555,2446.6955,3446.05,Friday,September
395599,SKU_1093,Backpack,15,2020-09-11 20:00,4.29,33929,Netherlands,0.42,paypall,11.23,Electronics,Online,Not Returned,UPS,London,Low,48.553,37.323,64.35,Friday,September
608433,SKU_1578,Blue Pen,14,2020-09-11 21:00,98.73,58173,Sweden,0.09,paypall,28.75,Accessories,In-store,Not Returned,FedEx,London,Low,1286.5702,1257.8202,1382.22,Friday,September
416363,SKU_1513,Headphones,7,2020-09-11 22:00,21.99,15191,Spain,0.3,paypall,22.13,Furniture,In-store,Not Returned,UPS,London,High,129.881,107.751,153.93,Friday,September
932423,SKU_1177,Backpack,25,2020-09-11 23:00,19.6,64830,Netherlands,0.3,Bank Transfer,20.51,Stationery,Online,Not Returned,DHL,Rome,Medium,363.51,343,490,Friday,September
697904,SKU_1653,Wireless Mouse,2,2020-09-12 0:00,80.23,36165,Spain,0.03,Credit Card,15.37,Accessories,In-store,Not Returned,Royal Mail,Paris,Medium,171.0162,155.6462,160.46,Saturday,September
711726,SKU_1951,Wall Clock,48,2020-09-12 1:00,42.91,19617,France,0.25,paypall,17.98,Apparel,Online,Not Returned,FedEx,Rome,High,1562.74,1544.76,2059.68,Saturday,September
216841,SKU_1988,Wireless Mouse,6,2020-09-12 2:00,20.75,66625,Belgium,0.17,Bank Transfer,5.66,Stationery,Online,Not Returned,DHL,London,High,108.995,103.335,124.5,Saturday,September
764846,SKU_1964,Backpack,9,2020-09-12 3:00,19.08,60053,Portugal,0.29,Credit Card,20.14,Accessories,In-store,Not Returned,DHL,Amsterdam,Low,142.0612,121.9212,171.72,Saturday,September
269934,SKU_1555,Notebook,42,2020-09-12 4:00,15.81,71072,Norway,0.07,paypall,15.06,Stationery,Online,Not Returned,FedEx,Rome,Medium,632.5986,617.5386,664.02,Saturday,September
877022,SKU_1685,Blue Pen,21,2020-09-12 5:00,44.6,28923,France,0.43,Bank Transfer,26.85,Electronics,Online,Not Returned,FedEx,Rome,Low,560.712,533.862,936.6,Saturday,September
683158,SKU_1901,Office Chair,11,2020-09-12 6:00,6.76,66981,Belgium,0.29,paypall,18.08,Electronics,In-store,Not Returned,Royal Mail,London,High,70.8756,52.7956,74.36,Saturday,September
186694,SKU_1903,Backpack,7,2020-09-12 7:00,1.99,37319,Germany,0.31,Credit Card,28.49,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium,38.1017,9.6117,13.93,Saturday,September
337068,SKU_1294,Wall Clock,32,2020-09-12 8:00,81.35,Unknown,Spain,0.34,Credit Card,11.85,Apparel,Online,Not Returned,FedEx,Berlin,High,1729.962,1718.112,2603.2,Saturday,September
930288,SKU_1230,Desk Lamp,40,2020-09-12 9:00,56.27,Unknown,United Kingdom,0.21,Credit Card,17.03,Furniture,Online,Not Returned,FedEx,,Medium,1795.162,1778.132,2250.8,Saturday,September
201407,SKU_1235,Desk Lamp,40,2020-09-12 10:00,26.48,74150,Spain,0.22,paypall,25.6,Apparel,In-store,Not Returned,DHL,Berlin,Medium,851.776,826.176,1059.2,Saturday,September
593960,SKU_1092,Wireless Mouse,27,2020-09-12 11:00,9.4,11490,Belgium,0.2,Bank Transfer,21.66,Accessories,Online,Not Returned,UPS,London,Low,224.7,203.04,253.8,Saturday,September
655667,SKU_1486,Wireless Mouse,13,2020-09-12 12:00,69.34,49975,Australia,0.14,Bank Transfer,18.28,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low,793.5012,775.2212,901.42,Saturday,September
951161,SKU_1043,Blue Pen,2,2020-09-12 13:00,80.67,16804,Australia,0.06,paypall,24.19,Stationery,In-store,Not Returned,DHL,Amsterdam,Low,175.8496,151.6596,161.34,Saturday,September
521594,SKU_1538,Headphones,13,2020-09-12 14:00,47.85,64673,United States,0.12,paypall,16.64,Electronics,In-store,Not Returned,DHL,Berlin,High,564.044,547.404,622.05,Saturday,September
336500,SKU_1783,Notebook,4,2020-09-12 15:00,81.53,47139,France,0.17,paypall,17.97,Stationery,Online,Returned,FedEx,Rome,Medium,288.6496,270.6796,326.12,Saturday,September
678641,SKU_1474,Backpack,4,2020-09-12 16:00,89.96,47343,Norway,0.44,Bank Transfer,13.42,Stationery,Online,Not Returned,UPS,Amsterdam,High,214.9304,201.5104,359.84,Saturday,September
805356,SKU_1038,Office Chair,26,2020-09-12 17:00,44.37,11742,United Kingdom,0.23,Credit Card,27.51,Apparel,In-store,Not Returned,UPS,Amsterdam,Medium,915.7974,888.2874,1153.62,Saturday,September
900463,SKU_1999,Notebook,23,2020-09-12 18:00,93.38,65595,Netherlands,0.4,Credit Card,12.88,Furniture,Online,Not Returned,FedEx,Berlin,High,1301.524,1288.644,2147.74,Saturday,September
311144,SKU_1384,Wireless Mouse,20,2020-09-12 19:00,16.46,74094,Belgium,0.19,Bank Transfer,23.67,Stationery,Online,Not Returned,UPS,London,Low,290.322,266.652,329.2,Saturday,September
690270,SKU_1434,Backpack,30,2020-09-12 20:00,65.46,90454,United States,0.15,paypall,20.41,Furniture,In-store,Not Returned,UPS,Berlin,Low,1689.64,1669.23,1963.8,Saturday,September
136683,SKU_1958,Wireless Mouse,25,2020-09-12 21:00,44.02,55976,Germany,0.24,paypall,22.01,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium,858.39,836.38,1100.5,Saturday,September
214091,SKU_1288,Wall Clock,27,2020-09-12 22:00,10.48,23555,Netherlands,0.26,Bank Transfer,24.08,Apparel,In-store,Not Returned,UPS,Rome,Medium,233.4704,209.3904,282.96,Saturday,September
217797,SKU_1247,Notebook,20,2020-09-12 23:00,93.13,Unknown,Belgium,0.2,Credit Card,10.74,Furniture,Online,Not Returned,FedEx,Paris,Medium,1500.82,1490.08,1862.6,Saturday,September
510834,SKU_1561,T-shirt,16,2020-09-13 0:00,79.04,26630,Italy,0.05,Bank Transfer,21.93,Stationery,Online,Not Returned,FedEx,Amsterdam,Low,1223.338,1201.408,1264.64,Sunday,September
630875,SKU_1358,Office Chair,4,2020-09-13 1:00,55.12,86272,United States,0.14,Credit Card,21.11,Accessories,In-store,Not Returned,Royal Mail,Paris,Low,210.7228,189.6128,220.48,Sunday,September
424934,SKU_1437,USB Cable,9,2020-09-13 2:00,74.6,54048,Australia,0.45,Credit Card,11.64,Apparel,Online,Not Returned,FedEx,London,High,380.91,369.27,671.4,Sunday,September
393624,SKU_1794,White Mug,7,2020-09-13 3:00,48.5,25132,Belgium,0.01,paypall,16.88,Stationery,Online,Not Returned,FedEx,Rome,High,352.985,336.105,339.5,Sunday,September
853890,SKU_1208,T-shirt,47,2020-09-13 4:00,58.97,79997,Spain,0.17,paypall,10.82,Furniture,In-store,Not Returned,UPS,London,High,2311.2397,2300.4197,2771.59,Sunday,September
775887,SKU_1123,Wall Clock,20,2020-09-13 5:00,21.05,90086,France,0.38,paypall,27,Electronics,In-store,Not Returned,DHL,Amsterdam,High,288.02,261.02,421,Sunday,September
385713,SKU_1974,White Mug,41,2020-09-13 6:00,49.4,67464,Spain,0.06,Bank Transfer,24.9,Accessories,Online,Not Returned,DHL,London,Low,1928.776,1903.876,2025.4,Sunday,September
897583,SKU_1853,Backpack,41,2020-09-13 7:00,21.29,47819,Spain,0.12,Credit Card,11.19,Stationery,In-store,Not Returned,DHL,Berlin,High,779.3332,768.1432,872.89,Sunday,September
564310,SKU_1760,Headphones,32,2020-09-13 8:00,96.23,49731,Spain,0.36,Credit Card,21.47,Furniture,Online,Not Returned,Royal Mail,Rome,Medium,1992.2604,1970.7904,3079.36,Sunday,September
290246,SKU_1402,Headphones,1,2020-09-13 9:00,44.59,74484,Belgium,0.16,Credit Card,19.07,Accessories,In-store,Not Returned,DHL,Berlin,Low,56.5256,37.4556,44.59,Sunday,September
669027,SKU_1283,Blue Pen,9,2020-09-13 10:00,43.02,17353,Belgium,0.34,paypall,16.01,Accessories,Online,Not Returned,FedEx,Amsterdam,Low,271.5488,255.5388,387.18,Sunday,September
657242,SKU_1662,Wall Clock,40,2020-09-13 11:00,96.85,86731,Portugal,0.31,paypall,29.6,Stationery,In-store,Not Returned,UPS,London,High,2702.66,2673.06,3874,Sunday,September
868223,SKU_1575,Wireless Mouse,19,2020-09-13 12:00,94.78,76204,United Kingdom,0.37,Credit Card,20.02,Electronics,In-store,Not Returned,DHL,Paris,Low,1154.5366,1134.5166,1800.82,Sunday,September
209373,SKU_1995,Backpack,40,2020-09-13 13:00,73.89,26539,Sweden,0.2,Bank Transfer,5.62,Accessories,Online,Not Returned,UPS,Berlin,Low,2370.1,2364.48,2955.6,Sunday,September
658988,SKU_1240,Backpack,36,2020-09-13 14:00,74.61,17925,Sweden,0.11,Credit Card,13.41,Apparel,Online,Not Returned,FedEx,Berlin,High,2403.9144,2390.5044,2685.96,Sunday,September
223728,SKU_1166,Desk Lamp,34,2020-09-13 15:00,89.57,32226,France,0.28,Bank Transfer,25.03,Electronics,In-store,Returned,Royal Mail,Paris,Low,2217.7036,2192.6736,3045.38,Sunday,September
953220,SKU_1751,Backpack,34,2020-09-13 16:00,96.6,92552,Italy,0.39,Bank Transfer,23.12,Electronics,Online,Returned,DHL,Amsterdam,High,2026.604,2003.484,3284.4,Sunday,September
695333,SKU_1560,Blue Pen,23,2020-09-13 17:00,88.38,61412,Australia,0.27,Credit Card,15.77,Accessories,Online,Not Returned,FedEx,Amsterdam,High,1499.6702,1483.9002,2032.74,Sunday,September
531058,SKU_1698,T-shirt,1,2020-09-13 18:00,3.35,68273,Norway,0.14,Bank Transfer,25.57,Accessories,Online,Not Returned,FedEx,London,Low,28.451,2.881,3.35,Sunday,September
769260,SKU_1147,Wall Clock,36,2020-09-13 19:00,67.91,80830,Portugal,0.32,Credit Card,7.58,Stationery,Online,Not Returned,UPS,Rome,Low,1670.0168,1662.4368,2444.76,Sunday,September
966491,SKU_1700,Blue Pen,23,2020-09-13 20:00,95.69,67601,France,0.5,Credit Card,20.01,Stationery,Online,Not Returned,FedEx,Rome,High,1120.445,1100.435,2200.87,Sunday,September
626169,SKU_1622,Desk Lamp,29,2020-09-13 21:00,23.32,18416,Germany,0.35,Bank Transfer,21.57,Apparel,In-store,Not Returned,FedEx,Amsterdam,Medium,461.152,439.582,676.28,Sunday,September
907221,SKU_1895,USB Cable,23,2020-09-13 22:00,55.27,70055,Norway,0.13,Credit Card,7.86,Furniture,In-store,Not Returned,FedEx,Amsterdam,Medium,1113.8127,1105.9527,1271.21,Sunday,September
188059,SKU_1500,Wireless Mouse,23,2020-09-14 0:00,56.26,77199,Australia,0.43,Bank Transfer,23.75,Furniture,In-store,Not Returned,FedEx,Berlin,Medium,761.3186,737.5686,1293.98,Monday,September
838854,SKU_1278,Headphones,42,2020-09-14 1:00,33.29,90603,Netherlands,0,Bank Transfer,12.71,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low,1410.89,1398.18,1398.18,Monday,September
932583,SKU_1748,Wireless Mouse,27,2020-09-14 2:00,75.6,23299,United Kingdom,0.31,paypall,10.85,Electronics,Online,Not Returned,UPS,Berlin,Medium,1419.278,1408.428,2041.2,Monday,September
542136,SKU_1902,USB Cable,27,2020-09-14 3:00,98.85,47961,Portugal,0.07,Bank Transfer,14.66,Accessories,Online,Not Returned,DHL,Amsterdam,High,2496.7835,2482.1235,2668.95,Monday,September
733676,SKU_1158,Blue Pen,39,2020-09-14 4:00,8.72,50448,Italy,0.28,Bank Transfer,29.9,Apparel,In-store,Returned,DHL,Paris,High,274.7576,244.8576,340.08,Monday,September
298303,SKU_1059,Blue Pen,27,2020-09-14 5:00,13.38,78716,United States,0.47,Bank Transfer,27.72,Furniture,Online,Not Returned,FedEx,London,High,219.1878,191.4678,361.26,Monday,September
611162,SKU_1498,T-shirt,23,2020-09-14 6:00,58.86,77177,Spain,0.33,paypall,20.72,Apparel,Online,Not Returned,DHL,Rome,Low,927.7526,907.0326,1353.78,Monday,September
573573,SKU_1316,Headphones,23,2020-09-14 7:00,76.36,41947,Portugal,0.39,Bank Transfer,27.7,Apparel,Online,Not Returned,FedEx,Amsterdam,Medium,1099.0308,1071.3308,1756.28,Monday,September
365406,SKU_1586,Backpack,21,2020-09-14 8:00,76.67,42709,Netherlands,0.34,Bank Transfer,12.23,Furniture,In-store,Not Returned,DHL,London,Medium,1074.8762,1062.6462,1610.07,Monday,September
429125,SKU_1487,Desk Lamp,7,2020-09-14 9:00,52.63,49811,Belgium,0.16,paypall,14.66,Stationery,Online,Returned,UPS,Paris,High,324.1244,309.4644,368.41,Monday,September
181972,SKU_1464,Wall Clock,21,2020-09-14 10:00,96.76,68544,Netherlands,0.03,Credit Card,20.35,Furniture,In-store,Not Returned,UPS,Rome,Medium,1991.3512,1971.0012,2031.96,Monday,September
437629,SKU_1227,White Mug,45,2020-09-14 11:00,65.58,25622,Belgium,0.06,Bank Transfer,6.96,Apparel,In-store,Returned,FedEx,Rome,High,2780.994,2774.034,2951.1,Monday,September
154722,SKU_1665,Office Chair,20,2020-09-14 12:00,48.19,81409,United Kingdom,0.04,Bank Transfer,14.28,Furniture,Online,Not Returned,DHL,London,High,939.528,925.248,963.8,Monday,September
975931,SKU_1355,Backpack,32,2020-09-14 13:00,57.13,12429,Australia,0.04,paypall,21.91,Electronics,In-store,Not Returned,Royal Mail,Rome,Low,1776.9436,1755.0336,1828.16,Monday,September
281890,SKU_1465,White Mug,39,2020-09-14 14:00,81.04,16468,Norway,0.48,paypall,29.43,Accessories,Online,Not Returned,Royal Mail,Berlin,Low,1672.9212,1643.4912,3160.56,Monday,September
217473,SKU_1798,Desk Lamp,6,2020-09-14 16:00,83.17,27234,Sweden,0.11,paypall,28.45,Stationery,In-store,Not Returned,Royal Mail,London,Medium,472.5778,444.1278,499.02,Monday,September
592239,SKU_1752,Backpack,18,2020-09-14 17:00,59.55,21775,France,0.35,Credit Card,13.74,Furniture,In-store,Not Returned,DHL,Berlin,Low,710.475,696.735,1071.9,Monday,September
370741,SKU_1226,Wall Clock,6,2020-09-14 18:00,7.88,90598,United Kingdom,0.25,Credit Card,24.21,Electronics,Online,Returned,FedEx,Amsterdam,Low,59.67,35.46,47.28,Monday,September
491775,SKU_1168,Wall Clock,8,2020-09-14 19:00,73.19,85848,Spain,0.35,paypall,24.78,Stationery,Online,Not Returned,DHL,London,High,405.368,380.588,585.52,Monday,September
623260,SKU_1283,Blue Pen,2,2020-09-14 20:00,76.25,12746,Norway,0.25,Bank Transfer,24.22,Electronics,Online,Not Returned,FedEx,Berlin,Medium,138.595,114.375,152.5,Monday,September
950341,SKU_1857,Headphones,40,2020-09-14 21:00,9.77,87756,United States,0.04,Bank Transfer,20.25,Stationery,In-store,Not Returned,UPS,Rome,Low,395.418,375.168,390.8,Monday,September
958823,SKU_1261,Office Chair,46,2020-09-14 22:00,32.17,95605,Portugal,0.41,paypall,23.49,Furniture,Online,Not Returned,Royal Mail,Rome,Medium,896.5838,873.0938,1479.82,Monday,September
839574,SKU_1801,Headphones,20,2020-09-14 23:00,9.36,44281,Italy,0.46,paypall,13.76,Apparel,Online,Not Returned,DHL,Berlin,Medium,114.848,101.088,187.2,Monday,September
425437,SKU_1859,Office Chair,42,2020-09-15 0:00,41.26,67072,Spain,0.4,Credit Card,12.67,Electronics,In-store,Not Returned,FedEx,Amsterdam,High,1052.422,1039.752,1732.92,Tuesday,September
868184,SKU_1363,T-shirt,13,2020-09-15 1:00,54.43,63212,Germany,0.11,Bank Transfer,22.79,Furniture,In-store,Not Returned,DHL,London,High,652.5451,629.7551,707.59,Tuesday,September
256877,SKU_1520,Desk Lamp,38,2020-09-15 2:00,17.83,Unknown,Australia,0.23,Bank Transfer,18.6,Stationery,In-store,Not Returned,FedEx,,Medium,540.3058,521.7058,677.54,Tuesday,September
584895,SKU_1860,Headphones,8,2020-09-15 3:00,60.52,59633,Australia,0.19,Bank Transfer,15.01,Stationery,Online,Not Returned,FedEx,Rome,Low,407.1796,392.1696,484.16,Tuesday,September
636162,SKU_1097,White Mug,26,2020-09-15 4:00,76.9,87572,Germany,0.22,Credit Card,10.16,Furniture,In-store,Not Returned,DHL,London,Medium,1569.692,1559.532,1999.4,Tuesday,September
848425,SKU_1011,Blue Pen,10,2020-09-15 5:00,88.08,34108,Australia,0.31,Credit Card,12.57,Apparel,Online,Not Returned,UPS,Paris,High,620.322,607.752,880.8,Tuesday,September
972834,SKU_1783,Blue Pen,9,2020-09-15 6:00,86.71,65841,Sweden,0.05,Bank Transfer,13.1,Accessories,In-store,Not Returned,FedEx,Berlin,Low,754.4705,741.3705,780.39,Tuesday,September
900511,SKU_1582,Wall Clock,28,2020-09-15 7:00,66.51,Unknown,Belgium,0.39,paypall,22.44,Electronics,In-store,Not Returned,UPS,,Medium,1158.4308,1135.9908,1862.28,Tuesday,September
543066,SKU_1926,Office Chair,7,2020-09-15 8:00,69.19,73232,Portugal,0.36,paypall,7.19,Stationery,Online,Not Returned,FedEx,Rome,High,317.1612,309.9712,484.33,Tuesday,September
719696,SKU_1500,Office Chair,33,2020-09-15 10:00,22.78,69569,United Kingdom,0.24,Bank Transfer,12.64,Apparel,In-store,Not Returned,Royal Mail,Rome,Low,583.9624,571.3224,751.74,Tuesday,September
112100,SKU_1915,Notebook,13,2020-09-15 13:00,3.17,72130,Belgium,0.06,Credit Card,16.04,Furniture,In-store,Not Returned,DHL,Berlin,Medium,54.7774,38.7374,41.21,Tuesday,September
419165,SKU_1516,Wall Clock,34,2020-09-15 14:00,76.52,23239,Germany,0.5,Credit Card,22.11,Stationery,Online,Not Returned,UPS,Paris,Low,1322.95,1300.84,2601.68,Tuesday,September
775160,SKU_1962,Blue Pen,11,2020-09-15 15:00,63.48,97424,Portugal,0.09,paypall,24.77,Furniture,In-store,Not Returned,FedEx,Paris,High,660.2048,635.4348,698.28,Tuesday,September
490270,SKU_1750,Blue Pen,47,2020-09-15 16:00,4.13,70135,Norway,0.27,Bank Transfer,9.16,Apparel,In-store,Not Returned,Royal Mail,Paris,Medium,150.8603,141.7003,194.11,Tuesday,September
294472,SKU_1293,White Mug,48,2020-09-15 17:00,58.29,57948,Germany,0.19,paypall,12.67,Electronics,Online,Not Returned,UPS,Berlin,High,2278.9852,2266.3152,2797.92,Tuesday,September
978878,SKU_1846,Wireless Mouse,29,2020-09-15 18:00,59.57,60070,France,0.49,paypall,12.37,Apparel,Online,Not Returned,Royal Mail,Rome,Medium,893.4103,881.0403,1727.53,Tuesday,September
307609,SKU_1150,USB Cable,27,2020-09-15 21:00,99.47,24332,Portugal,0.18,Credit Card,12.12,Apparel,Online,Not Returned,UPS,Paris,High,2214.3858,2202.2658,2685.69,Tuesday,September
